Method,R_e,A@e,RA@e,Run,n,f,max info loss,n_clusters,algorithm,n_components,gini,p value
SPH+CPI,5,0.7366666666666667,2.158371040723982,1,1050,100,0.4,,,,0.4,0.85
SPH+CPI,6,0.76,2.276315789473684,1,1050,100,0.4,,,,0.4,0.85
SPH+CPI,7,0.7866666666666666,2.4364406779661016,1,1050,100,0.4,,,,0.4,0.85
SPH+CPI,8,0.7933333333333333,2.4831932773109244,1,1050,100,0.4,,,,0.4,0.85
SPH+CPI,9,0.8133333333333334,2.6434426229508197,1,1050,100,0.4,,,,0.4,0.85
SPH+CPI,10,0.8233333333333334,2.7327935222672064,1,1050,100,0.4,,,,0.4,0.85
SPH+CPI,1,0.34,1.0,1,1050,100,0.4,,,,0.4,0.9
SPH+CPI,2,0.5166666666666667,1.3419354838709678,1,1050,100,0.4,,,,0.4,0.9
SPH+CPI,3,0.6066666666666667,1.5879120879120878,1,1050,100,0.4,,,,0.4,0.9
SPH+CPI,4,0.6733333333333333,1.8267326732673268,1,1050,100,0.4,,,,0.4,0.9
SPH+CPI,5,0.7333333333333333,2.0863636363636364,1,1050,100,0.4,,,,0.4,0.9
SPH+CPI,6,0.7533333333333333,2.190265486725664,1,1050,100,0.4,,,,0.4,0.9
SPH+CPI,7,0.7833333333333333,2.374468085106383,1,1050,100,0.4,,,,0.4,0.9
SPH+CPI,8,0.7933333333333333,2.4453781512605044,1,1050,100,0.4,,,,0.4,0.9
SPH+CPI,9,0.8133333333333334,2.6065573770491803,1,1050,100,0.4,,,,0.4,0.9
SPH+CPI,10,0.8166666666666667,2.636734693877551,1,1050,100,0.4,,,,0.4,0.9
CPI,1,0.2966666666666667,1.0,1,1050,100,,,,,0.2,0.7
CPI,2,0.44,1.3257575757575757,1,1050,100,,,,,0.2,0.7
CPI,3,0.5333333333333333,1.61875,1,1050,100,,,,,0.2,0.7
CPI,4,0.5933333333333334,1.8595505617977528,1,1050,100,,,,,0.2,0.7
CPI,5,0.64,2.0885416666666665,1,1050,100,,,,,0.2,0.7
CPI,6,0.6766666666666666,2.3004926108374386,1,1050,100,,,,,0.2,0.7
CPI,7,0.7,2.4571428571428573,1,1050,100,,,,,0.2,0.7
CPI,8,0.7433333333333333,2.780269058295964,1,1050,100,,,,,0.2,0.7
CPI,9,0.7633333333333333,2.943231441048035,1,1050,100,,,,,0.2,0.7
CPI,10,0.7766666666666666,3.0643776824034337,1,1050,100,,,,,0.2,0.7
CPI,1,0.26666666666666666,1.0,1,1050,100,,,,,0.2,0.75
CPI,2,0.43,1.37984496124031,1,1050,100,,,,,0.2,0.75
CPI,3,0.5333333333333333,1.69375,1,1050,100,,,,,0.2,0.75
CPI,4,0.58,1.8793103448275863,1,1050,100,,,,,0.2,0.75
CPI,5,0.63,2.126984126984127,1,1050,100,,,,,0.2,0.75
CPI,6,0.6766666666666666,2.394088669950739,1,1050,100,,,,,0.2,0.75
CPI,7,0.71,2.6103286384976525,1,1050,100,,,,,0.2,0.75
CPI,8,0.73,2.7579908675799087,1,1050,100,,,,,0.2,0.75
CPI,9,0.7433333333333333,2.8699551569506725,1,1050,100,,,,,0.2,0.75
CPI,10,0.7533333333333333,2.9646017699115044,1,1050,100,,,,,0.2,0.75
CPI,1,0.26666666666666666,1.0,1,1050,100,,,,,0.2,0.8
CPI,2,0.42333333333333334,1.3700787401574803,1,1050,100,,,,,0.2,0.8
CPI,3,0.5,1.62,1,1050,100,,,,,0.2,0.8
CPI,4,0.55,1.8363636363636364,1,1050,100,,,,,0.2,0.8
CPI,5,0.5966666666666667,2.083798882681564,1,1050,100,,,,,0.2,0.8
CPI,6,0.6366666666666667,2.329842931937173,1,1050,100,,,,,0.2,0.8
CPI,7,0.6766666666666666,2.605911330049261,1,1050,100,,,,,0.2,0.8
CPI,8,0.7066666666666667,2.8349056603773586,1,1050,100,,,,,0.2,0.8
CPI,9,0.72,2.949074074074074,1,1050,100,,,,,0.2,0.8
CPI,10,0.73,3.045662100456621,1,1050,100,,,,,0.2,0.8
CPI,1,0.23,1.0,1,1050,100,,,,,0.2,0.85
CPI,2,0.41,1.4390243902439024,1,1050,100,,,,,0.2,0.85
CPI,3,0.51,1.7450980392156863,1,1050,100,,,,,0.2,0.85
CPI,4,0.5566666666666666,1.9341317365269461,1,1050,100,,,,,0.2,0.85
CPI,5,0.6066666666666667,2.1868131868131866,1,1050,100,,,,,0.2,0.85
CPI,6,0.6333333333333333,2.3473684210526318,1,1050,100,,,,,0.2,0.85
CPI,7,0.66,2.5353535353535355,1,1050,100,,,,,0.2,0.85
CPI,8,0.6833333333333333,2.7219512195121953,1,1050,100,,,,,0.2,0.85
CPI,9,0.71,2.9577464788732395,1,1050,100,,,,,0.2,0.85
CPI,10,0.73,3.1506849315068495,1,1050,100,,,,,0.2,0.85
CPI,1,0.16,1.0,1,1050,100,,,,,0.2,0.9
CPI,2,0.29333333333333333,1.4545454545454546,1,1050,100,,,,,0.2,0.9
CPI,3,0.42,1.9206349206349207,1,1050,100,,,,,0.2,0.9
CPI,4,0.49333333333333335,2.22972972972973,1,1050,100,,,,,0.2,0.9
CPI,5,0.53,2.4213836477987423,1,1050,100,,,,,0.2,0.9
CPI,6,0.5866666666666667,2.7670454545454546,1,1050,100,,,,,0.2,0.9
CPI,7,0.62,2.9946236559139785,1,1050,100,,,,,0.2,0.9
CPI,8,0.6566666666666666,3.2741116751269037,1,1050,100,,,,,0.2,0.9
CPI,9,0.7033333333333334,3.654028436018957,1,1050,100,,,,,0.2,0.9
CPI,10,0.7266666666666667,3.8577981651376145,1,1050,100,,,,,0.2,0.9
CPI,1,0.2966666666666667,1.0,1,1050,100,,,,,0.25,0.7
CPI,2,0.44,1.3257575757575757,1,1050,100,,,,,0.25,0.7
CPI,3,0.5333333333333333,1.61875,1,1050,100,,,,,0.25,0.7
CPI,4,0.5933333333333334,1.8595505617977528,1,1050,100,,,,,0.25,0.7
CPI,5,0.64,2.0885416666666665,1,1050,100,,,,,0.25,0.7
CPI,6,0.6766666666666666,2.3004926108374386,1,1050,100,,,,,0.25,0.7
CPI,7,0.7,2.4571428571428573,1,1050,100,,,,,0.25,0.7
CPI,8,0.7433333333333333,2.780269058295964,1,1050,100,,,,,0.25,0.7
CPI,9,0.7633333333333333,2.943231441048035,1,1050,100,,,,,0.25,0.7
CPI,10,0.7766666666666666,3.0643776824034337,1,1050,100,,,,,0.25,0.7
CPI,1,0.26666666666666666,1.0,1,1050,100,,,,,0.25,0.75
CPI,2,0.43,1.37984496124031,1,1050,100,,,,,0.25,0.75
CPI,3,0.5333333333333333,1.69375,1,1050,100,,,,,0.25,0.75
CPI,4,0.58,1.8793103448275863,1,1050,100,,,,,0.25,0.75
CPI,5,0.63,2.126984126984127,1,1050,100,,,,,0.25,0.75
CPI,6,0.6766666666666666,2.394088669950739,1,1050,100,,,,,0.25,0.75
CPI,7,0.71,2.6103286384976525,1,1050,100,,,,,0.25,0.75
CPI,8,0.73,2.7579908675799087,1,1050,100,,,,,0.25,0.75
CPI,9,0.7433333333333333,2.8699551569506725,1,1050,100,,,,,0.25,0.75
CPI,10,0.7533333333333333,2.9646017699115044,1,1050,100,,,,,0.25,0.75
CPI,1,0.26666666666666666,1.0,1,1050,100,,,,,0.25,0.8
CPI,2,0.42333333333333334,1.3700787401574803,1,1050,100,,,,,0.25,0.8
CPI,3,0.5,1.62,1,1050,100,,,,,0.25,0.8
CPI,4,0.55,1.8363636363636364,1,1050,100,,,,,0.25,0.8
CPI,5,0.5966666666666667,2.083798882681564,1,1050,100,,,,,0.25,0.8
CPI,6,0.6366666666666667,2.329842931937173,1,1050,100,,,,,0.25,0.8
CPI,7,0.6766666666666666,2.605911330049261,1,1050,100,,,,,0.25,0.8
CPI,8,0.7066666666666667,2.8349056603773586,1,1050,100,,,,,0.25,0.8
CPI,9,0.72,2.949074074074074,1,1050,100,,,,,0.25,0.8
CPI,10,0.73,3.045662100456621,1,1050,100,,,,,0.25,0.8
CPI,1,0.23,1.0,1,1050,100,,,,,0.25,0.85
CPI,2,0.41,1.4390243902439024,1,1050,100,,,,,0.25,0.85
CPI,3,0.51,1.7450980392156863,1,1050,100,,,,,0.25,0.85
CPI,4,0.5566666666666666,1.9341317365269461,1,1050,100,,,,,0.25,0.85
CPI,5,0.6066666666666667,2.1868131868131866,1,1050,100,,,,,0.25,0.85
CPI,6,0.6333333333333333,2.3473684210526318,1,1050,100,,,,,0.25,0.85
CPI,7,0.66,2.5353535353535355,1,1050,100,,,,,0.25,0.85
CPI,8,0.6833333333333333,2.7219512195121953,1,1050,100,,,,,0.25,0.85
CPI,9,0.71,2.9577464788732395,1,1050,100,,,,,0.25,0.85
CPI,10,0.73,3.1506849315068495,1,1050,100,,,,,0.25,0.85
CPI,1,0.16,1.0,1,1050,100,,,,,0.25,0.9
CPI,2,0.29333333333333333,1.4545454545454546,1,1050,100,,,,,0.25,0.9
CPI,3,0.42,1.9206349206349207,1,1050,100,,,,,0.25,0.9
CPI,4,0.49333333333333335,2.22972972972973,1,1050,100,,,,,0.25,0.9
CPI,5,0.53,2.4213836477987423,1,1050,100,,,,,0.25,0.9
CPI,6,0.5866666666666667,2.7670454545454546,1,1050,100,,,,,0.25,0.9
CPI,7,0.62,2.9946236559139785,1,1050,100,,,,,0.25,0.9
CPI,8,0.6566666666666666,3.2741116751269037,1,1050,100,,,,,0.25,0.9
CPI,9,0.7033333333333334,3.654028436018957,1,1050,100,,,,,0.25,0.9
CPI,10,0.7266666666666667,3.8577981651376145,1,1050,100,,,,,0.25,0.9
CPI,1,0.2966666666666667,1.0,1,1050,100,,,,,0.3,0.7
CPI,2,0.44,1.3257575757575757,1,1050,100,,,,,0.3,0.7
CPI,3,0.5333333333333333,1.61875,1,1050,100,,,,,0.3,0.7
CPI,4,0.5933333333333334,1.8595505617977528,1,1050,100,,,,,0.3,0.7
CPI,5,0.64,2.0885416666666665,1,1050,100,,,,,0.3,0.7
CPI,6,0.6766666666666666,2.3004926108374386,1,1050,100,,,,,0.3,0.7
CPI,7,0.7,2.4571428571428573,1,1050,100,,,,,0.3,0.7
CPI,8,0.7433333333333333,2.780269058295964,1,1050,100,,,,,0.3,0.7
CPI,9,0.7633333333333333,2.943231441048035,1,1050,100,,,,,0.3,0.7
CPI,10,0.7766666666666666,3.0643776824034337,1,1050,100,,,,,0.3,0.7
CPI,1,0.26666666666666666,1.0,1,1050,100,,,,,0.3,0.75
CPI,2,0.43,1.37984496124031,1,1050,100,,,,,0.3,0.75
CPI,3,0.5333333333333333,1.69375,1,1050,100,,,,,0.3,0.75
CPI,4,0.58,1.8793103448275863,1,1050,100,,,,,0.3,0.75
CPI,5,0.63,2.126984126984127,1,1050,100,,,,,0.3,0.75
CPI,6,0.6766666666666666,2.394088669950739,1,1050,100,,,,,0.3,0.75
CPI,7,0.71,2.6103286384976525,1,1050,100,,,,,0.3,0.75
CPI,8,0.73,2.7579908675799087,1,1050,100,,,,,0.3,0.75
CPI,9,0.7433333333333333,2.8699551569506725,1,1050,100,,,,,0.3,0.75
CPI,10,0.7533333333333333,2.9646017699115044,1,1050,100,,,,,0.3,0.75
CPI,1,0.26666666666666666,1.0,1,1050,100,,,,,0.3,0.8
CPI,2,0.42333333333333334,1.3700787401574803,1,1050,100,,,,,0.3,0.8
CPI,3,0.5,1.62,1,1050,100,,,,,0.3,0.8
CPI,4,0.55,1.8363636363636364,1,1050,100,,,,,0.3,0.8
CPI,5,0.5966666666666667,2.083798882681564,1,1050,100,,,,,0.3,0.8
CPI,6,0.6366666666666667,2.329842931937173,1,1050,100,,,,,0.3,0.8
CPI,7,0.6766666666666666,2.605911330049261,1,1050,100,,,,,0.3,0.8
CPI,8,0.7066666666666667,2.8349056603773586,1,1050,100,,,,,0.3,0.8
CPI,9,0.72,2.949074074074074,1,1050,100,,,,,0.3,0.8
CPI,10,0.73,3.045662100456621,1,1050,100,,,,,0.3,0.8
CPI,1,0.23,1.0,1,1050,100,,,,,0.3,0.85
CPI,2,0.41,1.4390243902439024,1,1050,100,,,,,0.3,0.85
CPI,3,0.51,1.7450980392156863,1,1050,100,,,,,0.3,0.85
CPI,4,0.5566666666666666,1.9341317365269461,1,1050,100,,,,,0.3,0.85
CPI,5,0.6066666666666667,2.1868131868131866,1,1050,100,,,,,0.3,0.85
CPI,6,0.6333333333333333,2.3473684210526318,1,1050,100,,,,,0.3,0.85
CPI,7,0.66,2.5353535353535355,1,1050,100,,,,,0.3,0.85
CPI,8,0.6833333333333333,2.7219512195121953,1,1050,100,,,,,0.3,0.85
CPI,9,0.71,2.9577464788732395,1,1050,100,,,,,0.3,0.85
CPI,10,0.73,3.1506849315068495,1,1050,100,,,,,0.3,0.85
CPI,1,0.16,1.0,1,1050,100,,,,,0.3,0.9
CPI,2,0.29333333333333333,1.4545454545454546,1,1050,100,,,,,0.3,0.9
CPI,3,0.42,1.9206349206349207,1,1050,100,,,,,0.3,0.9
CPI,4,0.49333333333333335,2.22972972972973,1,1050,100,,,,,0.3,0.9
CPI,5,0.53,2.4213836477987423,1,1050,100,,,,,0.3,0.9
CPI,6,0.5866666666666667,2.7670454545454546,1,1050,100,,,,,0.3,0.9
CPI,7,0.62,2.9946236559139785,1,1050,100,,,,,0.3,0.9
CPI,8,0.6566666666666666,3.2741116751269037,1,1050,100,,,,,0.3,0.9
CPI,9,0.7033333333333334,3.654028436018957,1,1050,100,,,,,0.3,0.9
CPI,10,0.7266666666666667,3.8577981651376145,1,1050,100,,,,,0.3,0.9
CPI,1,0.2966666666666667,1.0,1,1050,100,,,,,0.35,0.7
CPI,2,0.44,1.3257575757575757,1,1050,100,,,,,0.35,0.7
CPI,3,0.5333333333333333,1.61875,1,1050,100,,,,,0.35,0.7
CPI,4,0.5933333333333334,1.8595505617977528,1,1050,100,,,,,0.35,0.7
CPI,5,0.64,2.0885416666666665,1,1050,100,,,,,0.35,0.7
CPI,6,0.6766666666666666,2.3004926108374386,1,1050,100,,,,,0.35,0.7
CPI,7,0.7,2.4571428571428573,1,1050,100,,,,,0.35,0.7
CPI,8,0.7433333333333333,2.780269058295964,1,1050,100,,,,,0.35,0.7
CPI,9,0.7633333333333333,2.943231441048035,1,1050,100,,,,,0.35,0.7
CPI,10,0.7766666666666666,3.0643776824034337,1,1050,100,,,,,0.35,0.7
CPI,1,0.26666666666666666,1.0,1,1050,100,,,,,0.35,0.75
CPI,2,0.43,1.37984496124031,1,1050,100,,,,,0.35,0.75
CPI,3,0.5333333333333333,1.69375,1,1050,100,,,,,0.35,0.75
CPI,4,0.58,1.8793103448275863,1,1050,100,,,,,0.35,0.75
CPI,5,0.63,2.126984126984127,1,1050,100,,,,,0.35,0.75
CPI,6,0.6766666666666666,2.394088669950739,1,1050,100,,,,,0.35,0.75
CPI,7,0.71,2.6103286384976525,1,1050,100,,,,,0.35,0.75
CPI,8,0.73,2.7579908675799087,1,1050,100,,,,,0.35,0.75
CPI,9,0.7433333333333333,2.8699551569506725,1,1050,100,,,,,0.35,0.75
CPI,10,0.7533333333333333,2.9646017699115044,1,1050,100,,,,,0.35,0.75
CPI,1,0.26666666666666666,1.0,1,1050,100,,,,,0.35,0.8
CPI,2,0.42333333333333334,1.3700787401574803,1,1050,100,,,,,0.35,0.8
CPI,3,0.5,1.62,1,1050,100,,,,,0.35,0.8
CPI,4,0.55,1.8363636363636364,1,1050,100,,,,,0.35,0.8
CPI,5,0.5966666666666667,2.083798882681564,1,1050,100,,,,,0.35,0.8
CPI,6,0.6366666666666667,2.329842931937173,1,1050,100,,,,,0.35,0.8
CPI,7,0.6766666666666666,2.605911330049261,1,1050,100,,,,,0.35,0.8
CPI,8,0.7066666666666667,2.8349056603773586,1,1050,100,,,,,0.35,0.8
CPI,9,0.72,2.949074074074074,1,1050,100,,,,,0.35,0.8
CPI,10,0.73,3.045662100456621,1,1050,100,,,,,0.35,0.8
CPI,1,0.23,1.0,1,1050,100,,,,,0.35,0.85
CPI,2,0.41,1.4390243902439024,1,1050,100,,,,,0.35,0.85
CPI,3,0.51,1.7450980392156863,1,1050,100,,,,,0.35,0.85
CPI,4,0.5566666666666666,1.9341317365269461,1,1050,100,,,,,0.35,0.85
CPI,5,0.6066666666666667,2.1868131868131866,1,1050,100,,,,,0.35,0.85
CPI,6,0.6333333333333333,2.3473684210526318,1,1050,100,,,,,0.35,0.85
CPI,7,0.66,2.5353535353535355,1,1050,100,,,,,0.35,0.85
CPI,8,0.6833333333333333,2.7219512195121953,1,1050,100,,,,,0.35,0.85
CPI,9,0.71,2.9577464788732395,1,1050,100,,,,,0.35,0.85
CPI,10,0.73,3.1506849315068495,1,1050,100,,,,,0.35,0.85
CPI,1,0.16,1.0,1,1050,100,,,,,0.35,0.9
CPI,2,0.29333333333333333,1.4545454545454546,1,1050,100,,,,,0.35,0.9
CPI,3,0.42,1.9206349206349207,1,1050,100,,,,,0.35,0.9
CPI,4,0.49333333333333335,2.22972972972973,1,1050,100,,,,,0.35,0.9
CPI,5,0.53,2.4213836477987423,1,1050,100,,,,,0.35,0.9
CPI,6,0.5866666666666667,2.7670454545454546,1,1050,100,,,,,0.35,0.9
CPI,7,0.62,2.9946236559139785,1,1050,100,,,,,0.35,0.9
CPI,8,0.6566666666666666,3.2741116751269037,1,1050,100,,,,,0.35,0.9
CPI,9,0.7033333333333334,3.654028436018957,1,1050,100,,,,,0.35,0.9
CPI,10,0.7266666666666667,3.8577981651376145,1,1050,100,,,,,0.35,0.9
CPI,1,0.2966666666666667,1.0,1,1050,100,,,,,0.4,0.7
CPI,2,0.44,1.3257575757575757,1,1050,100,,,,,0.4,0.7
CPI,3,0.5333333333333333,1.61875,1,1050,100,,,,,0.4,0.7
CPI,4,0.5933333333333334,1.8595505617977528,1,1050,100,,,,,0.4,0.7
CPI,5,0.64,2.0885416666666665,1,1050,100,,,,,0.4,0.7
CPI,6,0.6766666666666666,2.3004926108374386,1,1050,100,,,,,0.4,0.7
CPI,7,0.7,2.4571428571428573,1,1050,100,,,,,0.4,0.7
CPI,8,0.7433333333333333,2.780269058295964,1,1050,100,,,,,0.4,0.7
CPI,9,0.7633333333333333,2.943231441048035,1,1050,100,,,,,0.4,0.7
CPI,10,0.7766666666666666,3.0643776824034337,1,1050,100,,,,,0.4,0.7
CPI,1,0.26666666666666666,1.0,1,1050,100,,,,,0.4,0.75
CPI,2,0.43,1.37984496124031,1,1050,100,,,,,0.4,0.75
CPI,3,0.5333333333333333,1.69375,1,1050,100,,,,,0.4,0.75
CPI,4,0.58,1.8793103448275863,1,1050,100,,,,,0.4,0.75
CPI,5,0.63,2.126984126984127,1,1050,100,,,,,0.4,0.75
CPI,6,0.6766666666666666,2.394088669950739,1,1050,100,,,,,0.4,0.75
CPI,7,0.71,2.6103286384976525,1,1050,100,,,,,0.4,0.75
CPI,8,0.73,2.7579908675799087,1,1050,100,,,,,0.4,0.75
CPI,9,0.7433333333333333,2.8699551569506725,1,1050,100,,,,,0.4,0.75
CPI,10,0.7533333333333333,2.9646017699115044,1,1050,100,,,,,0.4,0.75
CPI,1,0.26666666666666666,1.0,1,1050,100,,,,,0.4,0.8
CPI,2,0.42333333333333334,1.3700787401574803,1,1050,100,,,,,0.4,0.8
CPI,3,0.5,1.62,1,1050,100,,,,,0.4,0.8
CPI,4,0.55,1.8363636363636364,1,1050,100,,,,,0.4,0.8
CPI,5,0.5966666666666667,2.083798882681564,1,1050,100,,,,,0.4,0.8
CPI,6,0.6366666666666667,2.329842931937173,1,1050,100,,,,,0.4,0.8
CPI,7,0.6766666666666666,2.605911330049261,1,1050,100,,,,,0.4,0.8
CPI,8,0.7066666666666667,2.8349056603773586,1,1050,100,,,,,0.4,0.8
CPI,9,0.72,2.949074074074074,1,1050,100,,,,,0.4,0.8
CPI,10,0.73,3.045662100456621,1,1050,100,,,,,0.4,0.8
CPI,1,0.23,1.0,1,1050,100,,,,,0.4,0.85
CPI,2,0.41,1.4390243902439024,1,1050,100,,,,,0.4,0.85
CPI,3,0.51,1.7450980392156863,1,1050,100,,,,,0.4,0.85
CPI,4,0.5566666666666666,1.9341317365269461,1,1050,100,,,,,0.4,0.85
CPI,5,0.6066666666666667,2.1868131868131866,1,1050,100,,,,,0.4,0.85
CPI,6,0.6333333333333333,2.3473684210526318,1,1050,100,,,,,0.4,0.85
CPI,7,0.66,2.5353535353535355,1,1050,100,,,,,0.4,0.85
CPI,8,0.6833333333333333,2.7219512195121953,1,1050,100,,,,,0.4,0.85
CPI,9,0.71,2.9577464788732395,1,1050,100,,,,,0.4,0.85
CPI,10,0.73,3.1506849315068495,1,1050,100,,,,,0.4,0.85
CPI,1,0.16,1.0,1,1050,100,,,,,0.4,0.9
CPI,2,0.29333333333333333,1.4545454545454546,1,1050,100,,,,,0.4,0.9
CPI,3,0.42,1.9206349206349207,1,1050,100,,,,,0.4,0.9
CPI,4,0.49333333333333335,2.22972972972973,1,1050,100,,,,,0.4,0.9
CPI,5,0.53,2.4213836477987423,1,1050,100,,,,,0.4,0.9
CPI,6,0.5866666666666667,2.7670454545454546,1,1050,100,,,,,0.4,0.9
CPI,7,0.62,2.9946236559139785,1,1050,100,,,,,0.4,0.9
CPI,8,0.6566666666666666,3.2741116751269037,1,1050,100,,,,,0.4,0.9
CPI,9,0.7033333333333334,3.654028436018957,1,1050,100,,,,,0.4,0.9
CPI,10,0.7266666666666667,3.8577981651376145,1,1050,100,,,,,0.4,0.9
